record_id,vendor,category,amount,site_id,approver,submitted_at,is_anomaly,anomaly_type
747,TerraMove Heavy Machinery,equipment,201917.95,SITE-006,M. Sharma,2025-02-14 09:16:00,0,none
748,PowerLift Cranes & Equipment,equipment,331146.55,SITE-004,M. Sharma,2025-05-30 17:22:00,0,none
749,Sagar Labour Solutions,labor,40924.67,SITE-007,K. Iyer,2025-01-07 11:48:00,0,none
750,Goa Timber & Plywood,materials,20176.52,SITE-008,J. D'Souza,2025-06-18 16:19:00,0,none
751,Shree Cement Suppliers,materials,38457.66,SITE-003,M. Sharma,2025-01-13 15:22:00,0,none
752,Goa Timber & Plywood,materials,22358.73,SITE-009,J. D'Souza,2025-03-03 15:02:00,0,none
753,Everest Manpower Contractors,labor,39942.08,SITE-003,A. Fernandes,2025-02-10 09:06:00,0,none
754,Konkan Aggregates Pvt Ltd,materials,19176.7,SITE-010,N. Rao,2025-06-11 10:05:00,0,none
755,Sagar Labour Solutions,labor,29915.09,SITE-004,K. Iyer,2025-02-12 09:19:00,0,none
756,Sagar Labour Solutions,labor,29644.94,SITE-005,A. Fernandes,2025-05-30 11:57:00,0,none
757,Municipal Permits & Fees,misc,16754.72,SITE-002,N. Rao,2025-03-10 12:51:00,0,none
758,BuildRight Steel & Rebar,materials,43321.12,SITE-001,R. Mehta,2025-03-18 16:50:00,0,none
759,BuildRight Steel & Rebar,materials,120957.59,SITE-004,K. Iyer,2025-04-24 09:16:00,0,none
760,Konkan Aggregates Pvt Ltd,materials,14227.02,SITE-005,N. Rao,2025-04-10 17:18:00,0,none
761,Zenith Office & Site Supplies,misc,4016.11,SITE-005,J. D'Souza,2025-05-15 10:31:00,1,duplicate
762,Coastal Scaffolding Rentals,equipment,43971.25,SITE-001,K. Iyer,2025-06-23 09:35:00,0,none
763,Goa Timber & Plywood,materials,24004.64,SITE-005,K. Iyer,2025-06-27 13:37:00,0,none
764,Union Skilled Workforce,labor,92563.93,SITE-009,R. Mehta,2025-04-23 14:21:00,0,none
765,Everest Manpower Contractors,labor,67361.03,SITE-009,A. Fernandes,2025-04-28 10:06:00,0,none
766,BuildRight Steel & Rebar,materials,99471.69,SITE-010,K. Iyer,2025-06-04 15:44:00,0,none
767,Zenith Office & Site Supplies,misc,4367.08,SITE-008,N. Rao,2025-02-07 18:37:00,0,none
768,TerraMove Heavy Machinery,equipment,238899.74,SITE-004,J. D'Souza,2025-02-05 18:25:00,1,duplicate
769,Zenith Office & Site Supplies,misc,1984.15,SITE-002,N. Rao,2025-06-27 10:18:00,0,none
770,Sagar Labour Solutions,labor,28144.65,SITE-001,K. Iyer,2025-05-16 08:26:00,0,none
771,BuildRight Steel & Rebar,materials,60153.88,SITE-003,R. Mehta,2025-02-05 12:17:00,0,none
772,PowerLift Cranes & Equipment,equipment,128799.2,SITE-003,K. Iyer,2025-01-31 15:31:00,0,none
773,Sagar Labour Solutions,labor,30256.3,SITE-001,K. Iyer,2025-04-28 16:49:00,0,none
774,Konkan Aggregates Pvt Ltd,materials,41908.69,SITE-003,R. Mehta,2025-02-04 16:12:00,0,none
775,Union Skilled Workforce,labor,52851.61,SITE-005,S. Kulkarni,2025-04-21 16:13:00,0,none
776,Shree Cement Suppliers,materials,28080.98,SITE-004,J. D'Souza,2025-04-04 11:29:00,0,none
777,Union Skilled Workforce,labor,56084.95,SITE-010,R. Mehta,2025-01-03 09:13:00,0,none
778,Union Skilled Workforce,labor,103297.81,SITE-003,S. Kulkarni,2025-01-30 08:56:00,0,none
779,TerraMove Heavy Machinery,equipment,48732.48,SITE-003,M. Sharma,2025-04-09 15:59:00,0,none
780,Sagar Labour Solutions,labor,36967.35,SITE-008,A. Fernandes,2025-03-05 08:45:00,0,none
781,Everest Manpower Contractors,labor,36394.39,SITE-004,P. Singh,2025-04-04 08:28:00,0,none
782,Goa Timber & Plywood,materials,29101.23,SITE-005,K. Iyer,2025-03-10 15:38:00,0,none
783,BuildRight Steel & Rebar,materials,23680.62,SITE-007,R. Mehta,2025-04-28 17:39:00,0,none
784,Union Skilled Workforce,labor,75000.0,SITE-007,R. Mehta,2025-02-19 16:02:00,1,round_number
785,Konkan Aggregates Pvt Ltd,materials,26405.98,SITE-001,R. Mehta,2025-06-18 09:39:00,0,none
786,Goa Timber & Plywood,materials,16552.46,SITE-009,K. Iyer,2025-03-31 14:55:00,0,none
787,Municipal Permits & Fees,misc,14638.3,SITE-007,N. Rao,2025-04-02 11:18:00,0,none
788,Goa Timber & Plywood,materials,14302.99,SITE-005,K. Iyer,2025-01-07 12:44:00,0,none
789,Coastal Scaffolding Rentals,equipment,29037.68,SITE-005,P. Singh,2025-04-02 07:49:00,1,duplicate
790,PowerLift Cranes & Equipment,equipment,211848.2,SITE-003,M. Sharma,2025-03-26 10:57:00,1,duplicate
791,Coastal Scaffolding Rentals,equipment,24915.55,SITE-009,P. Singh,2025-05-30 12:14:00,0,none
792,Sagar Labour Solutions,labor,53287.0,SITE-009,P. Singh,2025-06-19 10:54:00,0,none
793,BuildRight Steel & Rebar,materials,94438.06,SITE-001,K. Iyer,2025-01-07 12:45:00,0,none
794,PowerLift Cranes & Equipment,equipment,77166.67,SITE-010,M. Sharma,2025-05-01 09:03:00,0,none
795,Union Skilled Workforce,labor,122269.05,SITE-003,S. Kulkarni,2025-04-16 15:31:00,0,none
796,SafeSite PPE & Consumables,misc,9025.53,SITE-009,N. Rao,2025-01-17 08:39:00,0,none
797,BuildRight Steel & Rebar,materials,104018.49,SITE-001,K. Iyer,2025-03-27 08:50:00,0,none
798,Everest Manpower Contractors,labor,51974.25,SITE-004,M. Sharma,2025-05-13 13:33:00,0,none
799,Municipal Permits & Fees,misc,18213.2,SITE-006,J. D'Souza,2025-01-31 15:09:00,0,none
800,BuildRight Steel & Rebar,materials,63578.85,SITE-008,R. Mehta,2025-06-16 11:43:00,0,none
801,Goa Timber & Plywood,materials,15872.73,SITE-007,J. D'Souza,2025-03-28 13:42:00,0,none
802,PowerLift Cranes & Equipment,equipment,87286.31,SITE-009,M. Sharma,2025-01-28 10:18:00,0,none
803,PowerLift Cranes & Equipment,equipment,120775.15,SITE-008,R. Mehta,2025-03-10 17:10:00,0,none
804,Municipal Permits & Fees,misc,21052.18,SITE-001,J. D'Souza,2025-03-05 09:55:00,0,none
805,Union Skilled Workforce,labor,76628.6,SITE-007,S. Kulkarni,2025-02-27 12:43:00,0,none
806,Zenith Office & Site Supplies,misc,9278.97,SITE-008,J. D'Souza,2025-01-01 15:37:00,0,none
807,Shree Cement Suppliers,materials,36186.45,SITE-001,M. Sharma,2025-04-23 17:50:00,0,none
808,Everest Manpower Contractors,labor,26984.6,SITE-006,A. Fernandes,2025-02-28 17:54:00,0,none
809,Everest Manpower Contractors,labor,39176.35,SITE-003,A. Fernandes,2025-02-18 09:11:00,0,none
810,Sagar Labour Solutions,labor,45731.63,SITE-005,A. Fernandes,2025-06-24 14:23:00,0,none
811,BuildRight Steel & Rebar,materials,49783.3,SITE-006,R. Mehta,2025-05-22 10:25:00,0,none
812,BuildRight Steel & Rebar,materials,112747.77,SITE-005,K. Iyer,2025-03-27 15:34:00,0,none
813,Zenith Office & Site Supplies,misc,6264.33,SITE-007,N. Rao,2025-04-23 18:38:00,0,none
814,SafeSite PPE & Consumables,misc,3705.35,SITE-007,R. Mehta,2025-04-23 11:50:00,0,none
815,Zenith Office & Site Supplies,misc,9992.12,SITE-008,J. D'Souza,2025-02-19 17:03:00,0,none
816,Municipal Permits & Fees,misc,10997.18,SITE-001,N. Rao,2025-03-27 16:35:00,0,none
817,Zenith Office & Site Supplies,misc,7400.81,SITE-003,N. Rao,2025-04-25 09:49:00,0,none
818,Sagar Labour Solutions,labor,63792.08,SITE-004,K. Iyer,2025-04-01 15:18:00,0,none
819,BuildRight Steel & Rebar,materials,77318.81,SITE-005,R. Mehta,2025-03-03 08:10:00,0,none
820,Sagar Labour Solutions,labor,48311.14,SITE-010,P. Singh,2025-01-06 09:50:00,0,none
821,Coastal Scaffolding Rentals,equipment,27877.05,SITE-001,P. Singh,2025-04-23 17:55:00,0,none
822,SafeSite PPE & Consumables,misc,10684.93,SITE-005,R. Mehta,2025-03-20 14:55:00,0,none
823,Zenith Office & Site Supplies,misc,5999.34,SITE-007,S. Kulkarni,2025-04-15 12:24:00,0,none
824,TerraMove Heavy Machinery,equipment,154552.89,SITE-004,M. Sharma,2025-02-14 15:54:00,0,none
825,BuildRight Steel & Rebar,materials,44543.65,SITE-008,R. Mehta,2025-06-09 12:42:00,0,none
826,Union Skilled Workforce,labor,61762.78,SITE-009,S. Kulkarni,2025-02-19 16:45:00,0,none
827,Sagar Labour Solutions,labor,24971.98,SITE-007,K. Iyer,2025-05-23 10:12:00,0,none
828,Goa Timber & Plywood,materials,19579.99,SITE-008,J. D'Souza,2025-01-15 09:36:00,0,none
829,Municipal Permits & Fees,misc,11892.72,SITE-001,J. D'Souza,2025-06-09 12:08:00,0,none
830,Everest Manpower Contractors,labor,202320.31,SITE-005,K. Iyer,2025-03-06 12:15:00,1,unusual_approver
831,TerraMove Heavy Machinery,equipment,305913.52,SITE-009,M. Sharma,2025-03-26 15:07:00,0,none
832,SafeSite PPE & Consumables,misc,6567.87,SITE-004,R. Mehta,2025-03-27 16:35:00,0,none
833,BuildRight Steel & Rebar,materials,62475.62,SITE-008,R. Mehta,2025-03-07 12:50:00,0,none
834,Municipal Permits & Fees,misc,26817.44,SITE-001,J. D'Souza,2025-04-02 12:29:00,0,none
835,Sagar Labour Solutions,labor,21058.57,SITE-010,P. Singh,2025-04-17 10:10:00,0,none
836,SafeSite PPE & Consumables,misc,8039.3,SITE-006,R. Mehta,2025-04-08 18:17:00,0,none
837,TerraMove Heavy Machinery,equipment,84468.58,SITE-003,J. D'Souza,2025-06-10 14:19:00,0,none
838,Goa Timber & Plywood,materials,12426.3,SITE-004,N. Rao,2025-04-08 10:39:00,0,none
839,Konkan Aggregates Pvt Ltd,materials,46244.21,SITE-004,N. Rao,2025-02-05 17:47:00,0,none
840,TerraMove Heavy Machinery,equipment,330863.55,SITE-003,M. Sharma,2025-05-05 10:41:00,0,none
841,Shree Cement Suppliers,materials,20078.93,SITE-003,M. Sharma,2025-02-28 09:09:00,0,none
842,SafeSite PPE & Consumables,misc,8188.7,SITE-007,R. Mehta,2025-01-07 18:40:00,0,none
843,Coastal Scaffolding Rentals,equipment,107290.72,SITE-001,P. Singh,2025-04-18 14:07:00,0,none
844,Konkan Aggregates Pvt Ltd,materials,38429.95,SITE-008,N. Rao,2025-06-20 11:00:00,0,none
845,TerraMove Heavy Machinery,equipment,160025.89,SITE-010,M. Sharma,2025-05-02 16:26:00,0,none
846,Union Skilled Workforce,labor,57087.04,SITE-006,R. Mehta,2025-06-04 12:49:00,0,none
847,Everest Manpower Contractors,labor,41288.46,SITE-002,P. Singh,2025-02-04 09:41:00,0,none
848,Union Skilled Workforce,labor,96428.38,SITE-001,S. Kulkarni,2025-04-18 12:36:00,0,none
849,Sagar Labour Solutions,labor,40329.43,SITE-001,P. Singh,2025-05-27 16:24:00,0,none
850,Coastal Scaffolding Rentals,equipment,38762.79,SITE-010,P. Singh,2025-04-14 11:51:00,0,none
851,Sagar Labour Solutions,labor,30316.65,SITE-007,A. Fernandes,2025-06-24 18:25:00,0,none
852,Konkan Aggregates Pvt Ltd,materials,27998.57,SITE-003,R. Mehta,2025-05-15 18:41:00,0,none
853,Everest Manpower Contractors,labor,61334.99,SITE-008,M. Sharma,2025-01-29 09:46:00,0,none
854,Shree Cement Suppliers,materials,53453.68,SITE-007,M. Sharma,2025-01-07 16:04:00,0,none
855,SafeSite PPE & Consumables,misc,7472.88,SITE-009,N. Rao,2025-05-27 08:30:00,0,none
856,BuildRight Steel & Rebar,materials,127398.73,SITE-001,R. Mehta,2025-06-05 14:31:00,0,none
857,PowerLift Cranes & Equipment,equipment,211848.2,SITE-003,M. Sharma,2025-03-26 11:01:00,0,none
858,Coastal Scaffolding Rentals,equipment,18608.95,SITE-005,P. Singh,2025-04-02 13:18:00,0,none
859,BuildRight Steel & Rebar,materials,132663.55,SITE-001,K. Iyer,2025-03-14 18:41:00,0,none
860,Coastal Scaffolding Rentals,equipment,67151.49,SITE-003,K. Iyer,2025-03-12 15:02:00,0,none
861,BuildRight Steel & Rebar,materials,145128.13,SITE-007,R. Mehta,2025-04-11 11:34:00,0,none
862,Konkan Aggregates Pvt Ltd,materials,22571.71,SITE-010,R. Mehta,2025-02-13 12:21:00,0,none
863,SafeSite PPE & Consumables,misc,13844.42,SITE-007,R. Mehta,2025-03-28 12:38:00,0,none
864,PowerLift Cranes & Equipment,equipment,95456.39,SITE-006,K. Iyer,2025-01-16 13:43:00,0,none
865,PowerLift Cranes & Equipment,equipment,151134.77,SITE-004,R. Mehta,2025-01-17 18:11:00,0,none
866,PowerLift Cranes & Equipment,equipment,218807.4,SITE-008,K. Iyer,2025-01-08 15:15:00,0,none
867,Zenith Office & Site Supplies,misc,12272.66,SITE-006,N. Rao,2025-04-04 10:35:00,0,none
868,Sagar Labour Solutions,labor,39890.11,SITE-001,P. Singh,2025-06-06 17:00:00,0,none
869,Goa Timber & Plywood,materials,29927.16,SITE-003,N. Rao,2025-05-29 12:11:00,0,none
870,Goa Timber & Plywood,materials,32016.37,SITE-006,K. Iyer,2025-05-30 19:11:00,1,duplicate
871,PowerLift Cranes & Equipment,equipment,126911.9,SITE-008,K. Iyer,2025-06-25 10:24:00,0,none
872,PowerLift Cranes & Equipment,equipment,165273.94,SITE-009,M. Sharma,2025-05-07 18:52:00,0,none
873,Shree Cement Suppliers,materials,115154.62,SITE-003,M. Sharma,2025-04-28 15:19:00,0,none
874,Everest Manpower Contractors,labor,56672.72,SITE-009,A. Fernandes,2025-03-05 14:27:00,0,none
875,TerraMove Heavy Machinery,equipment,190903.29,SITE-010,J. D'Souza,2025-03-26 13:53:00,0,none
876,Shree Cement Suppliers,materials,14965.36,SITE-006,J. D'Souza,2025-05-16 15:08:00,0,none
877,Goa Timber & Plywood,materials,18945.54,SITE-008,K. Iyer,2025-01-27 09:33:00,0,none
878,Coastal Scaffolding Rentals,equipment,32075.87,SITE-008,K. Iyer,2025-05-09 15:15:00,0,none
879,Goa Timber & Plywood,materials,11210.93,SITE-006,J. D'Souza,2025-03-04 11:48:00,0,none
880,PowerLift Cranes & Equipment,equipment,149909.18,SITE-003,R. Mehta,2025-05-26 15:08:00,0,none
881,Coastal Scaffolding Rentals,equipment,25435.91,SITE-007,P. Singh,2025-04-10 13:06:00,0,none
882,Coastal Scaffolding Rentals,equipment,22801.84,SITE-004,K. Iyer,2025-01-22 18:01:00,0,none
883,SafeSite PPE & Consumables,misc,6721.24,SITE-002,N. Rao,2025-02-11 16:53:00,0,none
884,Shree Cement Suppliers,materials,62027.3,SITE-006,J. D'Souza,2025-05-12 16:46:00,0,none
885,SafeSite PPE & Consumables,misc,6915.22,SITE-002,R. Mehta,2025-04-07 18:29:00,0,none
886,Konkan Aggregates Pvt Ltd,materials,15600.64,SITE-001,N. Rao,2025-06-17 08:25:00,0,none
887,Coastal Scaffolding Rentals,equipment,51158.98,SITE-009,K. Iyer,2025-05-12 16:48:00,0,none
888,BuildRight Steel & Rebar,materials,903578.17,SITE-003,K. Iyer,2025-06-04 15:00:00,1,extreme_outlier
889,PowerLift Cranes & Equipment,equipment,540283.14,SITE-008,K. Iyer,2025-03-26 11:17:00,0,none
890,Sagar Labour Solutions,labor,33260.11,SITE-005,P. Singh,2025-01-28 16:37:00,0,none
891,Konkan Aggregates Pvt Ltd,materials,57606.3,SITE-005,N. Rao,2025-01-02 11:51:00,0,none
892,SafeSite PPE & Consumables,misc,7493.36,SITE-007,R. Mehta,2025-06-26 09:24:00,0,none
893,Zenith Office & Site Supplies,misc,6467.71,SITE-005,S. Kulkarni,2025-03-18 15:16:00,0,none
894,Sagar Labour Solutions,labor,438859.22,SITE-004,K. Iyer,2025-02-13 08:22:00,1,extreme_outlier
895,Shree Cement Suppliers,materials,51640.3,SITE-006,M. Sharma,2025-06-04 18:07:00,0,none
896,Everest Manpower Contractors,labor,57164.04,SITE-009,A. Fernandes,2025-04-28 10:48:00,0,none
897,Goa Timber & Plywood,materials,14050.08,SITE-006,N. Rao,2025-04-21 09:27:00,0,none
898,TerraMove Heavy Machinery,equipment,422634.34,SITE-005,M. Sharma,2025-01-23 11:08:00,0,none
899,Shree Cement Suppliers,materials,49443.56,SITE-006,M. Sharma,2025-05-21 13:50:00,0,none
900,Union Skilled Workforce,labor,74666.14,SITE-008,S. Kulkarni,2025-04-10 14:50:00,0,none
901,Everest Manpower Contractors,labor,70771.44,SITE-007,A. Fernandes,2025-02-07 18:18:00,0,none
902,BuildRight Steel & Rebar,materials,62660.64,SITE-008,R. Mehta,2025-04-21 11:00:00,0,none
903,Shree Cement Suppliers,materials,32411.19,SITE-002,M. Sharma,2025-03-31 09:20:00,0,none
904,Everest Manpower Contractors,labor,73210.68,SITE-010,M. Sharma,2025-04-22 09:28:00,0,none
905,Everest Manpower Contractors,labor,33869.79,SITE-003,P. Singh,2025-03-26 08:59:00,0,none
906,Shree Cement Suppliers,materials,44573.03,SITE-007,M. Sharma,2025-05-22 14:37:00,0,none
907,PowerLift Cranes & Equipment,equipment,314707.06,SITE-004,R. Mehta,2025-04-23 10:38:00,0,none
908,Shree Cement Suppliers,materials,34428.35,SITE-009,J. D'Souza,2025-03-26 09:07:00,0,none
909,BuildRight Steel & Rebar,materials,55115.19,SITE-003,K. Iyer,2025-03-03 14:17:00,0,none
910,Konkan Aggregates Pvt Ltd,materials,10968.42,SITE-010,R. Mehta,2025-06-23 10:17:00,0,none
911,Konkan Aggregates Pvt Ltd,materials,29509.56,SITE-001,N. Rao,2025-02-05 12:05:00,0,none
912,BuildRight Steel & Rebar,materials,48609.59,SITE-008,R. Mehta,2025-06-13 15:45:00,0,none
913,Union Skilled Workforce,labor,36068.12,SITE-006,S. Kulkarni,2025-06-19 14:26:00,0,none
914,Goa Timber & Plywood,materials,23331.87,SITE-010,K. Iyer,2025-01-22 11:30:00,0,none
915,SafeSite PPE & Consumables,misc,9854.12,SITE-003,N. Rao,2025-04-14 09:27:00,0,none
916,Goa Timber & Plywood,materials,17776.07,SITE-010,K. Iyer,2025-06-03 17:19:00,0,none
917,SafeSite PPE & Consumables,misc,8914.65,SITE-006,R. Mehta,2025-04-29 18:45:00,0,none
918,Sagar Labour Solutions,labor,17600.74,SITE-004,K. Iyer,2025-02-12 14:40:00,0,none
919,TerraMove Heavy Machinery,equipment,154294.36,SITE-008,J. D'Souza,2025-01-13 04:06:00,1,off_hours
920,Konkan Aggregates Pvt Ltd,materials,22782.31,SITE-010,N. Rao,2025-02-05 18:31:00,0,none
921,Shree Cement Suppliers,materials,17302.85,SITE-002,J. D'Souza,2025-02-19 17:31:00,0,none
922,Goa Timber & Plywood,materials,11050.29,SITE-003,J. D'Souza,2025-01-06 09:04:00,0,none
923,SafeSite PPE & Consumables,misc,7345.82,SITE-004,R. Mehta,2025-05-14 09:51:00,0,none
924,Coastal Scaffolding Rentals,equipment,30719.86,SITE-002,P. Singh,2025-05-19 12:24:00,0,none
925,BuildRight Steel & Rebar,materials,154426.06,SITE-007,K. Iyer,2025-04-28 13:51:00,0,none
926,Sagar Labour Solutions,labor,37714.64,SITE-008,A. Fernandes,2025-06-11 10:01:00,0,none
927,Union Skilled Workforce,labor,62503.6,SITE-003,R. Mehta,2025-06-12 13:11:00,0,none
928,Coastal Scaffolding Rentals,equipment,42470.62,SITE-008,K. Iyer,2025-06-17 13:06:00,0,none
929,SafeSite PPE & Consumables,misc,8666.91,SITE-007,N. Rao,2025-04-15 11:46:00,0,none
930,Shree Cement Suppliers,materials,27136.73,SITE-004,M. Sharma,2025-02-03 11:20:00,0,none
931,BuildRight Steel & Rebar,materials,49453.68,SITE-003,K. Iyer,2025-06-27 13:15:00,0,none
932,Union Skilled Workforce,labor,57752.56,SITE-001,R. Mehta,2025-02-05 11:17:00,0,none
933,Municipal Permits & Fees,misc,15078.63,SITE-006,J. D'Souza,2025-04-10 15:12:00,0,none
934,Coastal Scaffolding Rentals,equipment,50345.96,SITE-006,P. Singh,2025-01-21 08:02:00,0,none
935,Goa Timber & Plywood,materials,400000.0,SITE-003,J. D'Souza,2025-03-20 12:11:00,1,round_number
936,Shree Cement Suppliers,materials,38547.01,SITE-008,J. D'Souza,2025-05-29 13:16:00,0,none
937,Konkan Aggregates Pvt Ltd,materials,32267.98,SITE-006,R. Mehta,2025-01-08 10:00:00,0,none
938,Sagar Labour Solutions,labor,50695.76,SITE-008,A. Fernandes,2025-02-07 13:59:00,0,none
939,Union Skilled Workforce,labor,500000.0,SITE-001,R. Mehta,2025-01-09 08:04:00,1,round_number
940,Sagar Labour Solutions,labor,30265.44,SITE-007,P. Singh,2025-02-03 12:06:00,0,none
941,BuildRight Steel & Rebar,materials,106380.26,SITE-001,R. Mehta,2025-05-02 15:28:00,0,none
942,PowerLift Cranes & Equipment,equipment,96357.53,SITE-007,M. Sharma,2025-02-05 12:56:00,0,none
943,Everest Manpower Contractors,labor,26787.42,SITE-005,A. Fernandes,2025-04-01 12:47:00,0,none
944,Union Skilled Workforce,labor,96390.74,SITE-002,R. Mehta,2025-04-23 15:06:00,0,none
945,Goa Timber & Plywood,materials,16722.33,SITE-001,J. D'Souza,2025-05-14 14:04:00,0,none
946,Zenith Office & Site Supplies,misc,4065.54,SITE-009,S. Kulkarni,2025-02-18 11:02:00,0,none
947,Coastal Scaffolding Rentals,equipment,67539.19,SITE-003,K. Iyer,2025-03-28 16:55:00,0,none
948,BuildRight Steel & Rebar,materials,189927.02,SITE-010,R. Mehta,2025-01-16 14:29:00,1,duplicate
949,Goa Timber & Plywood,materials,8394.01,SITE-007,N. Rao,2025-02-19 14:28:00,0,none
950,Konkan Aggregates Pvt Ltd,materials,25013.93,SITE-008,R. Mehta,2025-03-03 17:30:00,0,none
951,SafeSite PPE & Consumables,misc,16519.11,SITE-004,N. Rao,2025-02-06 15:05:00,0,none
952,SafeSite PPE & Consumables,misc,15639.12,SITE-008,R. Mehta,2025-02-14 18:28:00,0,none
953,Everest Manpower Contractors,labor,42014.81,SITE-007,A. Fernandes,2025-04-24 10:38:00,0,none
954,PowerLift Cranes & Equipment,equipment,137427.57,SITE-004,R. Mehta,2025-05-16 10:30:00,0,none
955,Coastal Scaffolding Rentals,equipment,58168.37,SITE-009,P. Singh,2025-05-08 17:04:00,0,none
956,Sagar Labour Solutions,labor,28076.29,SITE-004,P. Singh,2025-04-07 16:16:00,0,none
957,SafeSite PPE & Consumables,misc,9627.95,SITE-003,R. Mehta,2025-06-24 08:15:00,0,none
958,Sagar Labour Solutions,labor,38505.51,SITE-002,K. Iyer,2025-05-29 14:55:00,0,none
959,SafeSite PPE & Consumables,misc,7489.55,SITE-002,R. Mehta,2025-05-28 11:43:00,0,none
960,Union Skilled Workforce,labor,54467.41,SITE-001,R. Mehta,2025-06-10 16:27:00,0,none
961,BuildRight Steel & Rebar,materials,30633.22,SITE-007,R. Mehta,2025-05-26 14:32:00,0,none
962,SafeSite PPE & Consumables,misc,9790.28,SITE-009,N. Rao,2025-04-11 17:59:00,0,none
963,Shree Cement Suppliers,materials,40619.81,SITE-005,M. Sharma,2025-01-06 16:37:00,0,none
964,TerraMove Heavy Machinery,equipment,450325.88,SITE-007,M. Sharma,2025-02-06 08:48:00,0,none
965,Goa Timber & Plywood,materials,31351.21,SITE-004,J. D'Souza,2025-03-24 17:51:00,0,none
966,Everest Manpower Contractors,labor,97162.72,SITE-007,M. Sharma,2025-06-05 09:35:00,0,none
967,Goa Timber & Plywood,materials,14609.06,SITE-010,K. Iyer,2025-04-23 11:10:00,0,none
968,Sagar Labour Solutions,labor,32346.2,SITE-004,P. Singh,2025-03-31 09:00:00,0,none
969,Municipal Permits & Fees,misc,14471.18,SITE-010,K. Iyer,2025-01-31 16:24:00,0,none
970,Municipal Permits & Fees,misc,11743.82,SITE-001,J. D'Souza,2025-06-16 13:53:00,0,none
971,SafeSite PPE & Consumables,misc,7060.67,SITE-010,N. Rao,2025-01-17 13:21:00,0,none
972,Coastal Scaffolding Rentals,equipment,21314.29,SITE-007,K. Iyer,2025-01-08 17:00:00,0,none
973,Municipal Permits & Fees,misc,34183.24,SITE-009,P. Singh,2025-03-21 10:41:00,1,unusual_approver
974,SafeSite PPE & Consumables,misc,11529.82,SITE-007,R. Mehta,2025-05-19 08:03:00,0,none
975,Everest Manpower Contractors,labor,47434.28,SITE-001,P. Singh,2025-02-14 15:01:00,0,none
